Test Case      Vehicle        Objective      Distance       Delay          Time           Fail Num       
lr101          18.000000      4903.850500    1611.324459    69.877124      23.879000      0              
lr101          18.000000      4903.850500    1611.324459    69.877124      22.508000      0              
lr101          17.000000      4908.601382    1579.994300    168.618482     23.007000      0              
lr101          17.000000      4908.601382    1579.994300    168.618482     24.092000      0              
lr101          18.000000      4903.850500    1611.324459    69.877124      22.483000      0              
avg            17.600000      4905.750853    1598.792395    109.373667     23.193000      0              
lr102          16.000000      4399.572221    1415.165467    154.075819     39.591000      0              
lr102          16.000000      4399.572221    1415.165467    154.075819     39.540000      0              
lr102          16.000000      4399.572221    1415.165467    154.075819     41.779000      0              
lr102          16.000000      4399.572221    1415.165467    154.075819     37.689000      0              
lr102          16.000000      4399.572221    1415.165467    154.075819     39.774000      0              
avg            16.000000      4399.572221    1415.165467    154.075819     39.674000      0              
lr103          12.000000      3884.112312    1269.913136    74.372903      31.689000      0              
lr103          12.000000      3884.359393    1278.958793    47.483014      31.657000      0              
lr103          13.000000      3878.110499    1286.507971    18.586585      31.080000      0              
lr103          12.000000      3884.112312    1269.913136    74.372903      32.310000      0              
lr103          12.000000      3884.359393    1278.958793    47.483014      32.386000      0              
avg            12.200000      3883.010782    1276.850366    52.459684      31.824000      0              
lr104          9.000000       3035.135845    995.327283     49.153995      47.340000      0              
lr104          9.000000       3035.135845    995.327283     49.153995      48.499000      0              
lr104          9.000000       3035.135845    995.327283     49.153995      47.046000      0              
lr104          9.000000       3035.135845    995.327283     49.153995      47.975000      0              
lr104          9.000000       3035.135845    995.327283     49.153995      48.829000      0              
avg            9.000000       3035.135845    995.327283     49.153995      47.937000      0              
lr105          14.000000      4120.297010    1366.569163    20.589522      25.623000      0              
lr105          14.000000      4120.297010    1366.569163    20.589522      24.925000      0              
lr105          14.000000      4120.297010    1366.569163    20.589522      25.680000      0              
lr105          14.000000      4120.297010    1366.569163    20.589522      25.505000      0              
lr105          14.000000      4120.297010    1366.569163    20.589522      25.628000      0              
avg            14.000000      4120.297010    1366.569163    20.589522      25.472000      0              
lr106          13.000000      4043.105355    1322.579292    75.367478      30.180000      0              
lr106          13.000000      4043.105355    1322.579292    75.367478      30.770000      0              
lr106          13.000000      4043.105355    1322.579292    75.367478      31.401000      0              
lr106          13.000000      4043.105355    1322.579292    75.367478      30.094000      0              
lr106          13.000000      4043.105355    1322.579292    75.367478      30.021000      0              
avg            13.000000      4043.105355    1322.579292    75.367478      30.493000      0              
lr107          12.000000      3872.449348    1248.131820    128.053886     37.667000      0              
lr107          12.000000      3872.449348    1248.131820    128.053886     39.004000      0              
lr107          12.000000      3872.449348    1248.131820    128.053886     38.381000      0              
lr107          12.000000      3872.449348    1248.131820    128.053886     39.956000      0              
lr107          12.000000      3876.510486    1254.677623    112.477618     39.207000      0              
avg            12.000000      3873.261575    1249.440981    124.938633     38.843000      0              
lr108          11.000000      3406.665682    1115.952723    58.807512      34.702000      0              
lr108          11.000000      3406.665682    1115.952723    58.807512      33.619000      0              
